,temp_air,ghi,dni,dhi,wind_speed
2021-06-07 14:00:00,15.21,524.0,353.2,288.0,1.93
2021-06-07 15:00:00,15.22,421.0,289.33,255.0,2.07
2021-06-07 16:00:00,15.07,369.0,421.07,174.0,2.28
2021-06-07 17:00:00,14.55,182.0,93.08,150.0,2.28
2021-06-07 18:00:00,14.1,107.0,75.92,90.0,2.07
2021-06-07 19:00:00,13.26,12.0,0.0,12.0,1.45
2021-06-07 20:00:00,11.92,0.0,0.0,0.0,1.66
2021-06-07 21:00:00,10.71,0.0,-0.0,0.0,1.72
2021-06-07 22:00:00,9.76,0.0,-0.0,0.0,1.72
2021-06-07 23:00:00,8.83,0.0,-0.0,0.0,1.72
2021-06-08 00:00:00,7.92,0.0,-0.0,0.0,1.66
2021-06-08 01:00:00,6.93,0.0,-0.0,0.0,1.66
2021-06-08 02:00:00,6.22,0.0,0.0,0.0,1.66
2021-06-08 03:00:00,5.91,63.0,353.39,28.0,1.52
2021-06-08 04:00:00,6.77,164.0,510.55,57.0,1.24
2021-06-08 05:00:00,9.51,284.0,617.39,81.0,1.24
2021-06-08 06:00:00,11.26,414.0,706.66,97.0,1.66
2021-06-08 07:00:00,12.65,531.0,727.56,123.0,1.79
2021-06-08 08:00:00,13.43,563.0,491.09,240.0,2.41
2021-06-08 09:00:00,13.55,492.0,185.58,356.0,2.41
2021-06-08 10:00:00,14.33,557.0,233.05,375.0,2.34
2021-06-08 11:00:00,15.26,241.0,0.0,241.0,2.48
2021-06-08 12:00:00,15.4,340.0,17.83,326.0,2.55
2021-06-08 13:00:00,15.72,99.0,0.0,99.0,2.69
2021-06-08 14:00:00,16.33,384.0,95.6,320.0,2.76
2021-06-08 15:00:00,16.06,307.0,73.03,265.0,2.83
2021-06-08 16:00:00,15.64,300.0,189.41,212.0,2.69
2021-06-08 17:00:00,15.18,84.0,0.0,84.0,2.55
2021-06-08 18:00:00,14.56,26.0,0.0,26.0,2.21
2021-06-08 19:00:00,13.69,11.0,0.0,11.0,1.93
2021-06-08 20:00:00,12.51,0.0,0.0,0.0,1.72
2021-06-08 21:00:00,11.71,0.0,-0.0,0.0,1.45
2021-06-08 22:00:00,11.16,0.0,-0.0,0.0,1.38
2021-06-08 23:00:00,10.64,0.0,-0.0,0.0,1.45
2021-06-09 00:00:00,10.22,0.0,-0.0,0.0,1.45
2021-06-09 01:00:00,9.65,0.0,-0.0,0.0,1.52
2021-06-09 02:00:00,9.31,0.0,0.0,0.0,1.45
2021-06-09 03:00:00,8.95,5.0,0.0,5.0,1.45
2021-06-09 04:00:00,9.12,14.0,0.0,14.0,1.38
2021-06-09 05:00:00,9.78,45.0,0.0,45.0,1.79
2021-06-09 06:00:00,10.33,106.0,0.0,106.0,1.79
2021-06-09 07:00:00,10.94,133.0,0.0,133.0,2.07
2021-06-09 08:00:00,11.46,178.0,0.0,178.0,2.48
2021-06-09 09:00:00,12.12,405.0,76.35,349.0,2.48
2021-06-09 10:00:00,12.67,282.0,3.84,279.0,2.48
2021-06-09 11:00:00,13.51,352.0,20.01,336.0,2.55
2021-06-09 12:00:00,13.87,323.0,12.72,313.0,2.69
2021-06-09 13:00:00,13.9,237.0,1.35,236.0,2.55
2021-06-09 14:00:00,13.98,229.0,2.98,227.0,2.48
2021-06-09 15:00:00,13.84,225.0,10.41,219.0,2.28
2021-06-09 16:00:00,13.64,174.0,10.73,169.0,2.07
2021-06-09 17:00:00,13.53,110.0,2.88,109.0,1.86
2021-06-09 18:00:00,13.29,48.0,0.0,48.0,1.66
2021-06-09 19:00:00,12.29,34.0,8.7,33.0,1.17
2021-06-09 20:00:00,11.49,0.0,0.0,0.0,1.03
2021-06-09 21:00:00,10.49,0.0,-0.0,0.0,1.17
2021-06-09 22:00:00,9.48,0.0,-0.0,0.0,1.1
2021-06-09 23:00:00,9.06,0.0,-0.0,0.0,1.17
2021-06-10 00:00:00,8.91,0.0,-0.0,0.0,1.31
2021-06-10 01:00:00,8.71,0.0,-0.0,0.0,1.31
2021-06-10 02:00:00,8.56,0.0,0.0,0.0,1.45
2021-06-10 03:00:00,7.93,5.0,0.0,5.0,1.45
2021-06-10 04:00:00,8.58,16.0,0.0,16.0,1.31
2021-06-10 05:00:00,9.11,170.0,84.81,142.0,1.31
2021-06-10 06:00:00,9.7,174.0,13.34,168.0,1.45
2021-06-10 07:00:00,9.84,299.0,72.96,258.0,2.21
2021-06-10 08:00:00,10.31,490.0,289.86,299.0,2.34
2021-06-10 09:00:00,10.79,555.0,299.69,335.0,2.55
2021-06-10 10:00:00,11.37,437.0,77.97,376.0,2.48
2021-06-10 11:00:00,11.9,286.0,3.75,283.0,2.34
2021-06-10 12:00:00,12.33,297.0,6.35,292.0,2.41
2021-06-10 13:00:00,13.62,411.0,76.7,354.0,2.34
2021-06-10 14:00:00,14.41,563.0,454.05,258.0,2.0
2021-06-10 15:00:00,14.34,358.0,145.42,274.0,1.72
2021-06-10 16:00:00,14.39,253.0,87.73,212.0,1.72
2021-06-10 17:00:00,14.23,194.0,114.86,154.0,1.66
2021-06-10 18:00:00,13.82,71.0,4.37,70.0,1.17
2021-06-10 19:00:00,13.89,13.0,0.0,13.0,0.9
2021-06-10 20:00:00,13.04,0.0,0.0,0.0,1.45
2021-06-10 21:00:00,12.01,0.0,-0.0,0.0,1.72
2021-06-10 22:00:00,11.41,0.0,-0.0,0.0,1.72
2021-06-10 23:00:00,11.03,0.0,-0.0,0.0,1.86
2021-06-11 00:00:00,10.54,0.0,-0.0,0.0,2.0
2021-06-11 01:00:00,10.3,0.0,-0.0,0.0,2.14
2021-06-11 02:00:00,10.2,0.0,0.0,0.0,2.28
2021-06-11 03:00:00,10.14,5.0,0.0,5.0,2.41
2021-06-11 04:00:00,10.4,32.0,0.0,32.0,2.55
2021-06-11 05:00:00,11.12,34.0,0.0,34.0,2.69
2021-06-11 06:00:00,11.94,66.0,0.0,66.0,3.31
2021-06-11 07:00:00,11.4,166.0,0.0,166.0,2.83
2021-06-11 08:00:00,11.5,196.0,0.0,196.0,3.1
2021-06-11 09:00:00,12.02,307.0,14.97,296.0,2.83
2021-06-11 10:00:00,12.24,274.0,2.55,272.0,2.97
2021-06-11 11:00:00,12.65,202.0,0.0,202.0,2.83
2021-06-11 12:00:00,13.25,319.0,11.42,310.0,2.9
2021-06-11 13:00:00,13.4,262.0,2.69,260.0,2.83
2021-06-11 14:00:00,13.62,147.0,0.0,147.0,2.76
2021-06-11 15:00:00,13.84,132.0,0.0,132.0,2.55
2021-06-11 16:00:00,13.82,84.0,0.0,84.0,2.34
2021-06-11 17:00:00,13.0,32.0,0.0,32.0,2.07
2021-06-11 18:00:00,12.91,28.0,0.0,28.0,2.07
2021-06-11 19:00:00,12.17,7.0,0.0,7.0,2.14
2021-06-11 20:00:00,11.75,0.0,0.0,0.0,2.28
2021-06-11 21:00:00,11.36,0.0,-0.0,0.0,2.34
2021-06-11 22:00:00,10.96,0.0,-0.0,0.0,2.28
2021-06-11 23:00:00,10.73,0.0,-0.0,0.0,2.14
2021-06-12 00:00:00,10.68,0.0,-0.0,0.0,2.14
2021-06-12 01:00:00,10.32,0.0,-0.0,0.0,2.14
2021-06-12 02:00:00,10.06,0.0,0.0,0.0,2.21
2021-06-12 03:00:00,10.31,6.0,0.0,6.0,2.14
2021-06-12 04:00:00,10.65,100.0,75.4,84.0,2.07
2021-06-12 05:00:00,11.18,129.0,18.12,123.0,1.93
2021-06-12 06:00:00,12.04,190.0,24.41,179.0,2.0
2021-06-12 07:00:00,12.82,332.0,117.27,266.0,2.14
2021-06-12 08:00:00,14.13,487.0,281.9,301.0,3.03
2021-06-12 09:00:00,15.48,663.0,574.1,241.0,3.66
2021-06-12 10:00:00,16.63,453.0,93.18,380.0,3.38
2021-06-12 11:00:00,17.25,437.0,68.6,382.0,2.97
2021-06-12 12:00:00,16.89,508.0,150.91,389.0,2.76
2021-06-12 13:00:00,16.98,512.0,204.05,360.0,2.83
2021-06-12 14:00:00,17.26,618.0,626.37,196.0,2.76
2021-06-12 15:00:00,17.36,558.0,763.98,115.0,2.62
2021-06-12 16:00:00,17.44,441.0,747.25,90.0,2.48
2021-06-12 17:00:00,17.12,309.0,647.09,82.0,2.41
2021-06-12 18:00:00,16.41,185.0,540.62,60.0,1.86
2021-06-12 19:00:00,15.76,78.0,361.01,35.0,1.52
2021-06-12 20:00:00,14.36,0.0,0.0,0.0,1.66
2021-06-12 21:00:00,13.0,0.0,-0.0,0.0,1.86
2021-06-12 22:00:00,11.83,0.0,-0.0,0.0,2.07
2021-06-12 23:00:00,11.34,0.0,-0.0,0.0,2.14
2021-06-13 00:00:00,10.96,0.0,-0.0,0.0,2.28
2021-06-13 01:00:00,10.54,0.0,-0.0,0.0,2.41
2021-06-13 02:00:00,10.32,0.0,0.0,0.0,2.55
2021-06-13 03:00:00,10.08,6.0,0.0,6.0,2.55
2021-06-13 04:00:00,10.28,15.0,0.0,15.0,2.48
2021-06-13 05:00:00,11.06,95.0,0.0,95.0,2.76
2021-06-13 06:00:00,12.09,327.0,299.34,192.0,2.97
2021-06-13 07:00:00,13.29,545.0,786.72,102.0,2.97
2021-06-13 08:00:00,14.48,653.0,815.01,115.0,2.83
2021-06-13 09:00:00,15.77,724.0,783.22,148.0,2.83
2021-06-13 10:00:00,16.93,666.0,456.69,308.0,3.1
2021-06-13 11:00:00,17.85,713.0,533.5,285.0,3.45
2021-06-13 12:00:00,18.18,636.0,373.79,341.0,3.17
2021-06-13 13:00:00,18.45,576.0,324.54,334.0,2.9
2021-06-13 14:00:00,18.79,463.0,210.49,321.0,2.76
2021-06-13 15:00:00,18.64,559.0,764.4,115.0,2.34
2021-06-13 16:00:00,18.73,435.0,707.31,102.0,2.41
2021-06-13 17:00:00,17.94,189.0,96.61,155.0,2.34
2021-06-13 18:00:00,16.65,40.0,0.0,40.0,2.83
2021-06-13 19:00:00,14.45,14.0,0.0,14.0,2.41
2021-06-13 20:00:00,13.32,0.0,0.0,0.0,2.07
2021-06-13 21:00:00,12.35,0.0,-0.0,0.0,2.0
2021-06-13 22:00:00,11.62,0.0,-0.0,0.0,2.0
2021-06-13 23:00:00,11.0,0.0,-0.0,0.0,2.07
2021-06-14 00:00:00,10.48,0.0,-0.0,0.0,2.28
2021-06-14 01:00:00,10.13,0.0,-0.0,0.0,2.55
2021-06-14 02:00:00,9.71,0.0,0.0,0.0,2.69
2021-06-14 03:00:00,9.51,6.0,0.0,6.0,2.62
2021-06-14 04:00:00,9.64,31.0,0.0,31.0,2.62
2021-06-14 05:00:00,10.16,237.0,316.58,132.0,2.28
2021-06-14 06:00:00,11.03,362.0,436.62,165.0,3.1
2021-06-14 07:00:00,11.97,439.0,365.7,233.0,3.03
2021-06-14 08:00:00,12.97,452.0,208.98,314.0,2.97
2021-06-14 09:00:00,14.05,501.0,197.09,356.0,3.1
2021-06-14 10:00:00,14.87,536.0,196.36,382.0,2.9
2021-06-14 11:00:00,15.1,652.0,384.94,343.0,2.55
2021-06-14 12:00:00,15.29,525.0,173.46,388.0,2.14
2021-06-14 13:00:00,15.81,577.0,325.57,334.0,2.0
2021-06-14 14:00:00,15.96,480.0,241.33,317.0,1.59
2021-06-14 15:00:00,16.57,306.0,67.04,267.0,1.66
2021-06-14 16:00:00,16.78,310.0,201.36,215.0,2.0
2021-06-14 17:00:00,16.22,177.0,70.82,152.0,1.45
2021-06-14 18:00:00,15.72,117.0,89.95,96.0,1.03
2021-06-14 19:00:00,14.65,24.0,0.0,24.0,0.69
2021-06-14 20:00:00,13.21,0.0,0.0,0.0,0.9
2021-06-14 21:00:00,11.49,0.0,-0.0,0.0,1.1
2021-06-14 22:00:00,10.91,0.0,-0.0,0.0,1.31
2021-06-14 23:00:00,10.08,0.0,-0.0,0.0,1.86
2021-06-15 00:00:00,9.95,0.0,-0.0,0.0,2.14
2021-06-15 01:00:00,9.64,0.0,-0.0,0.0,2.21
2021-06-15 02:00:00,9.06,0.0,0.0,0.0,2.14
2021-06-15 03:00:00,8.65,6.0,0.0,6.0,1.93
2021-06-15 04:00:00,8.77,24.0,0.0,24.0,1.52
2021-06-15 05:00:00,9.07,117.0,9.04,114.0,1.86
2021-06-15 06:00:00,9.81,255.0,108.58,206.0,1.93
2021-06-15 07:00:00,10.42,300.0,72.77,259.0,1.45
2021-06-15 08:00:00,11.3,0.0,0.0,0.0,0.97
2021-06-15 09:00:00,12.26,582.0,356.02,320.0,0.62
2021-06-15 10:00:00,13.5,0.0,0.0,0.0,0.69
2021-06-15 11:00:00,14.09,742.0,613.86,249.0,1.1
2021-06-15 12:00:00,14.69,770.0,740.22,185.0,1.31
2021-06-15 13:00:00,14.98,652.0,511.38,270.0,1.1
2021-06-15 14:00:00,15.08,474.0,229.24,319.0,1.24
2021-06-15 15:00:00,15.13,301.0,61.79,265.0,1.1
2021-06-15 16:00:00,15.21,337.0,275.02,207.0,0.62
2021-06-15 17:00:00,14.99,102.0,0.0,102.0,0.41
2021-06-15 18:00:00,14.46,59.0,0.0,59.0,0.62
2021-06-15 19:00:00,13.54,7.0,0.0,7.0,1.31
2021-06-15 20:00:00,12.47,0.0,0.0,0.0,1.24
2021-06-15 21:00:00,11.12,0.0,-0.0,0.0,1.17
2021-06-15 22:00:00,9.51,0.0,-0.0,0.0,1.1
2021-06-15 23:00:00,9.34,0.0,-0.0,0.0,1.1
2021-06-16 00:00:00,8.79,0.0,-0.0,0.0,1.1
2021-06-16 01:00:00,8.35,0.0,-0.0,0.0,1.1
2021-06-16 02:00:00,7.96,0.0,0.0,0.0,1.17
2021-06-16 03:00:00,7.35,67.0,367.82,29.0,1.24
2021-06-16 04:00:00,7.42,168.0,530.18,55.0,0.97
2021-06-16 05:00:00,9.7,290.0,644.9,76.0,0.97
2021-06-16 06:00:00,11.37,412.0,682.45,104.0,1.03
2021-06-16 07:00:00,12.35,548.0,800.45,97.0,1.24
2021-06-16 08:00:00,13.87,653.0,815.98,114.0,0.83
2021-06-16 09:00:00,15.15,590.0,373.61,315.0,0.62
2021-06-16 10:00:00,16.05,596.0,298.17,362.0,1.24
2021-06-16 11:00:00,16.89,730.0,578.76,265.0,1.86
2021-06-16 12:00:00,17.16,761.0,710.72,199.0,2.41
2021-06-16 13:00:00,17.09,649.0,500.3,275.0,2.55
2021-06-16 14:00:00,17.02,657.0,762.4,141.0,2.76
2021-06-16 15:00:00,16.97,549.0,709.71,135.0,3.1
2021-06-16 16:00:00,16.71,424.0,631.45,125.0,3.17
2021-06-16 17:00:00,15.97,277.0,425.57,126.0,3.17
2021-06-16 18:00:00,14.97,102.0,46.74,91.0,3.1
2021-06-16 19:00:00,13.78,14.0,0.0,14.0,3.31
2021-06-16 20:00:00,12.51,0.0,0.0,0.0,3.03
2021-06-16 21:00:00,11.63,0.0,-0.0,0.0,2.9
2021-06-16 22:00:00,11.14,0.0,-0.0,0.0,2.83
2021-06-16 23:00:00,10.84,0.0,-0.0,0.0,2.9
2021-06-17 00:00:00,10.71,0.0,-0.0,0.0,2.97
2021-06-17 01:00:00,10.41,0.0,-0.0,0.0,2.69
2021-06-17 02:00:00,10.06,0.0,0.0,0.0,2.62
2021-06-17 03:00:00,9.82,6.0,0.0,6.0,2.76
2021-06-17 04:00:00,9.77,15.0,0.0,15.0,3.1
2021-06-17 05:00:00,9.28,30.0,0.0,30.0,3.24
2021-06-17 06:00:00,9.51,50.0,0.0,50.0,3.66
2021-06-17 07:00:00,9.97,93.0,0.0,93.0,4.07
2021-06-17 08:00:00,10.01,105.0,0.0,105.0,3.79
2021-06-17 09:00:00,10.03,143.0,0.0,143.0,3.59
2021-06-17 10:00:00,10.3,130.0,0.0,130.0,3.03
2021-06-17 11:00:00,10.45,141.0,0.0,141.0,2.07
2021-06-17 12:00:00,11.06,121.0,0.0,121.0,0.48
2021-06-17 13:00:00,12.05,297.0,9.36,290.0,1.59
2021-06-17 14:00:00,12.49,199.0,0.0,199.0,2.34
2021-06-17 15:00:00,13.01,216.0,6.85,212.0,2.69
2021-06-17 16:00:00,13.45,301.0,175.01,218.0,2.62
2021-06-17 17:00:00,13.49,180.0,75.93,153.0,2.21
2021-06-17 18:00:00,13.16,166.0,338.81,86.0,1.93
2021-06-17 19:00:00,12.45,80.0,330.69,39.0,0.83
2021-06-17 20:00:00,11.6,0.0,0.0,0.0,0.83
2021-06-17 21:00:00,10.23,0.0,-0.0,0.0,1.17
2021-06-17 22:00:00,8.89,0.0,-0.0,0.0,1.17
2021-06-17 23:00:00,8.57,0.0,-0.0,0.0,1.1
2021-06-18 00:00:00,8.38,0.0,-0.0,0.0,0.97
2021-06-18 01:00:00,7.05,0.0,-0.0,0.0,1.24
2021-06-18 02:00:00,6.43,0.0,0.0,0.0,1.24
2021-06-18 03:00:00,6.68,54.0,174.28,36.0,0.9
2021-06-18 04:00:00,7.5,153.0,380.32,72.0,0.69
2021-06-18 05:00:00,9.18,282.0,588.05,87.0,0.48
2021-06-18 06:00:00,10.56,383.0,529.85,144.0,0.55
2021-06-18 07:00:00,11.59,423.0,317.81,244.0,0.62
2021-06-18 08:00:00,12.57,510.0,336.14,288.0,0.76
2021-06-18 09:00:00,13.57,601.0,400.76,306.0,1.24
2021-06-18 10:00:00,14.43,517.0,166.87,386.0,1.31
2021-06-18 11:00:00,15.51,543.0,185.35,394.0,1.38
2021-06-18 12:00:00,15.85,260.0,1.26,259.0,1.38
2021-06-18 13:00:00,16.23,474.0,144.3,366.0,0.9
2021-06-18 14:00:00,15.71,462.0,203.57,324.0,1.52
2021-06-18 15:00:00,13.28,431.0,290.8,261.0,2.48
2021-06-18 16:00:00,12.09,323.0,231.63,213.0,1.31
2021-06-18 17:00:00,11.76,255.0,311.56,144.0,0.28
2021-06-18 18:00:00,11.78,158.0,278.7,92.0,0.62
2021-06-18 19:00:00,11.21,21.0,0.0,21.0,0.62
2021-06-18 20:00:00,10.9,0.0,0.0,0.0,0.55
2021-06-18 21:00:00,9.85,0.0,-0.0,0.0,0.69
2021-06-18 22:00:00,10.07,0.0,-0.0,0.0,0.62
2021-06-18 23:00:00,9.15,0.0,-0.0,0.0,0.9
2021-06-19 00:00:00,8.11,0.0,-0.0,0.0,1.1
2021-06-19 01:00:00,7.14,0.0,-0.0,0.0,1.24
2021-06-19 02:00:00,6.67,0.0,0.0,0.0,1.38
2021-06-19 03:00:00,7.09,6.0,0.0,6.0,1.38
2021-06-19 04:00:00,8.19,23.0,0.0,23.0,1.38
2021-06-19 05:00:00,9.47,125.0,15.09,120.0,1.86
2021-06-19 06:00:00,10.76,296.0,204.08,204.0,1.72
2021-06-19 07:00:00,12.42,493.0,555.95,180.0,0.97
2021-06-19 08:00:00,13.5,617.0,670.93,174.0,1.03
2021-06-19 09:00:00,14.6,513.0,216.03,354.0,1.03
2021-06-19 10:00:00,15.34,580.0,268.78,369.0,0.9
2021-06-19 11:00:00,15.98,731.0,579.6,265.0,0.76
2021-06-19 12:00:00,16.41,606.0,306.96,363.0,0.9
2021-06-19 13:00:00,16.64,317.0,16.03,305.0,0.9
2021-06-19 14:00:00,16.77,250.0,5.9,246.0,0.9
2021-06-19 15:00:00,15.06,395.0,205.09,275.0,1.03
2021-06-19 16:00:00,14.69,424.0,620.46,129.0,1.1
2021-06-19 17:00:00,13.93,101.0,0.0,101.0,0.48
2021-06-19 18:00:00,13.59,74.0,4.21,73.0,0.55
2021-06-19 19:00:00,12.82,73.0,231.62,44.0,1.1
2021-06-19 20:00:00,12.35,0.0,0.0,0.0,1.31
2021-06-19 21:00:00,11.79,0.0,-0.0,0.0,1.52
2021-06-19 22:00:00,11.18,0.0,-0.0,0.0,1.72
2021-06-19 23:00:00,10.51,0.0,-0.0,0.0,1.86
2021-06-20 00:00:00,9.92,0.0,-0.0,0.0,2.0
2021-06-20 01:00:00,9.43,0.0,-0.0,0.0,2.14
2021-06-20 02:00:00,8.97,0.0,0.0,0.0,2.21
2021-06-20 03:00:00,8.76,6.0,0.0,6.0,2.14
2021-06-20 04:00:00,9.3,162.0,470.77,62.0,2.0
2021-06-20 05:00:00,10.55,282.0,586.12,88.0,1.86
2021-06-20 06:00:00,11.76,411.0,681.53,104.0,2.21
2021-06-20 07:00:00,13.41,541.0,771.3,107.0,2.21
2021-06-20 08:00:00,14.85,628.0,712.1,158.0,2.34
2021-06-20 09:00:00,15.88,741.0,845.3,119.0,2.21
2021-06-20 10:00:00,16.72,798.0,862.47,121.0,1.93
2021-06-20 11:00:00,17.32,755.0,650.47,232.0,1.66
2021-06-20 12:00:00,17.81,771.0,741.37,184.0,1.31
2021-06-20 13:00:00,18.26,722.0,724.95,179.0,1.03
2021-06-20 14:00:00,18.67,580.0,484.77,251.0,0.9
2021-06-20 15:00:00,18.97,476.0,423.55,228.0,0.69
2021-06-20 16:00:00,18.81,427.0,632.45,126.0,0.62
2021-06-20 17:00:00,18.57,284.0,453.33,122.0,0.76
2021-06-20 18:00:00,17.79,166.0,332.09,87.0,0.41
2021-06-20 19:00:00,17.01,87.0,421.78,34.0,1.45
2021-06-20 20:00:00,15.49,0.0,0.0,0.0,1.79
2021-06-20 21:00:00,14.24,0.0,-0.0,0.0,1.72
2021-06-20 22:00:00,13.08,0.0,-0.0,0.0,1.59
2021-06-20 23:00:00,11.93,0.0,-0.0,0.0,1.38
2021-06-21 00:00:00,11.42,0.0,-0.0,0.0,1.17
2021-06-21 01:00:00,10.78,0.0,-0.0,0.0,1.24
2021-06-21 02:00:00,9.78,0.0,0.0,0.0,1.45
2021-06-21 03:00:00,9.25,35.0,29.29,32.0,1.59
2021-06-21 04:00:00,10.11,46.0,0.0,46.0,1.38
2021-06-21 05:00:00,12.86,280.0,574.82,90.0,1.24
2021-06-21 06:00:00,14.55,415.0,708.86,96.0,1.45
2021-06-21 07:00:00,16.13,538.0,755.84,113.0,1.93
2021-06-21 08:00:00,17.49,652.0,815.53,114.0,2.41
2021-06-21 09:00:00,18.17,696.0,682.44,194.0,2.69
2021-06-21 10:00:00,18.52,702.0,551.72,269.0,2.76
2021-06-21 11:00:00,19.26,763.0,675.37,220.0,3.03
2021-06-21 12:00:00,19.52,811.0,881.47,113.0,3.17
2021-06-21 13:00:00,19.92,777.0,931.66,79.0,3.38
2021-06-21 14:00:00,19.94,663.0,777.68,135.0,3.52
2021-06-21 15:00:00,19.58,567.0,781.75,109.0,3.52
2021-06-21 16:00:00,19.17,454.0,778.9,83.0,3.52
2021-06-21 17:00:00,18.5,293.0,500.34,114.0,3.31
2021-06-21 18:00:00,17.68,164.0,310.57,90.0,2.97
2021-06-21 19:00:00,16.36,58.0,95.24,46.0,2.55
2021-06-21 20:00:00,15.03,0.0,0.0,0.0,2.28
2021-06-21 21:00:00,13.8,0.0,-0.0,0.0,2.14
2021-06-21 22:00:00,12.83,0.0,-0.0,0.0,2.0
2021-06-21 23:00:00,12.08,0.0,-0.0,0.0,1.86
2021-06-22 00:00:00,11.42,0.0,-0.0,0.0,1.72
2021-06-22 01:00:00,10.71,0.0,-0.0,0.0,1.52
2021-06-22 02:00:00,9.94,0.0,0.0,0.0,1.17
2021-06-22 03:00:00,10.39,7.0,0.0,7.0,0.83
2021-06-22 04:00:00,11.06,157.0,425.64,67.0,0.55
2021-06-22 05:00:00,12.76,261.0,457.59,110.0,0.48
2021-06-22 06:00:00,14.51,367.0,462.74,159.0,0.41
2021-06-22 07:00:00,16.55,540.0,770.72,107.0,0.14
2021-06-22 08:00:00,18.23,655.0,829.69,108.0,0.41
2021-06-22 09:00:00,19.65,732.0,813.3,134.0,0.83
2021-06-22 10:00:00,20.77,802.0,878.15,113.0,1.1
2021-06-22 11:00:00,21.56,807.0,821.0,147.0,1.38
2021-06-22 12:00:00,22.17,798.0,833.48,138.0,1.59
2021-06-22 13:00:00,22.48,744.0,803.41,142.0,1.79
2021-06-22 14:00:00,22.68,678.0,837.84,109.0,1.93
2021-06-22 15:00:00,22.58,571.0,796.77,104.0,2.07
2021-06-22 16:00:00,22.28,452.0,765.83,87.0,2.07
2021-06-22 17:00:00,21.66,320.0,681.45,76.0,2.14
2021-06-22 18:00:00,20.62,197.0,591.05,56.0,1.86
2021-06-22 19:00:00,19.08,86.0,396.07,36.0,1.72
2021-06-22 20:00:00,17.27,0.0,0.0,0.0,1.66
2021-06-22 21:00:00,15.5,0.0,-0.0,0.0,1.38
2021-06-22 22:00:00,14.81,0.0,-0.0,0.0,0.83
2021-06-22 23:00:00,14.93,0.0,-0.0,0.0,0.41
2021-06-23 00:00:00,14.4,0.0,-0.0,0.0,0.34
2021-06-23 01:00:00,13.87,0.0,-0.0,0.0,0.55
2021-06-23 02:00:00,13.17,0.0,0.0,0.0,0.83
2021-06-23 03:00:00,12.27,66.0,365.14,29.0,0.9
2021-06-23 04:00:00,12.12,165.0,517.05,56.0,0.83
2021-06-23 05:00:00,14.27,286.0,631.54,78.0,0.21
2021-06-23 06:00:00,17.59,416.0,721.79,92.0,0.21
2021-06-23 07:00:00,19.82,540.0,769.71,108.0,0.48
2021-06-23 08:00:00,21.38,651.0,815.12,114.0,0.21
2021-06-23 09:00:00,22.53,740.0,845.03,119.0,0.34
2021-06-23 10:00:00,23.46,789.0,830.02,138.0,0.55
2021-06-23 11:00:00,24.26,755.0,650.72,232.0,0.69
2021-06-23 12:00:00,24.86,658.0,419.3,326.0,0.83
2021-06-23 13:00:00,25.33,301.0,10.68,293.0,0.97
2021-06-23 14:00:00,25.28,447.0,175.19,328.0,1.03
2021-06-23 15:00:00,24.92,376.0,167.15,278.0,1.03
2021-06-23 16:00:00,24.86,354.0,320.88,201.0,0.97
2021-06-23 17:00:00,24.09,268.0,362.86,138.0,0.62
2021-06-23 18:00:00,22.93,184.0,464.94,73.0,0.28
2021-06-23 19:00:00,22.39,17.0,0.0,17.0,1.03
2021-06-23 20:00:00,21.57,0.0,0.0,0.0,0.55
2021-06-23 21:00:00,20.63,0.0,-0.0,0.0,0.07
2021-06-23 22:00:00,17.66,0.0,-0.0,0.0,0.83
2021-06-23 23:00:00,15.91,0.0,-0.0,0.0,1.24
2021-06-24 00:00:00,15.36,0.0,-0.0,0.0,1.17
2021-06-24 01:00:00,15.14,0.0,-0.0,0.0,1.03
2021-06-24 02:00:00,14.34,0.0,0.0,0.0,1.17
2021-06-24 03:00:00,13.73,55.0,208.7,34.0,1.31
2021-06-24 04:00:00,14.13,155.0,414.13,68.0,1.17
2021-06-24 05:00:00,16.92,275.0,553.83,93.0,0.83
2021-06-24 06:00:00,19.15,406.0,667.14,107.0,0.83
2021-06-24 07:00:00,20.69,530.0,727.78,122.0,1.03
2021-06-24 08:00:00,22.7,636.0,755.05,139.0,1.38
2021-06-24 09:00:00,24.01,727.0,797.91,141.0,2.0
2021-06-24 10:00:00,24.48,788.0,830.4,137.0,2.62
2021-06-24 11:00:00,24.78,709.0,522.72,289.0,2.83
2021-06-24 12:00:00,25.39,789.0,800.85,155.0,2.83
2021-06-24 13:00:00,25.73,773.0,915.53,87.0,2.76
2021-06-24 14:00:00,25.98,689.0,886.24,87.0,2.76
2021-06-24 15:00:00,25.85,568.0,782.77,109.0,2.62
2021-06-24 16:00:00,25.62,454.0,780.0,82.0,2.69
2021-06-24 17:00:00,24.97,316.0,644.57,85.0,2.41
2021-06-24 18:00:00,23.91,189.0,510.84,67.0,1.86
2021-06-24 19:00:00,22.5,80.0,308.56,41.0,1.52
2021-06-24 20:00:00,21.42,0.0,0.0,0.0,0.69
2021-06-24 21:00:00,20.82,0.0,-0.0,0.0,0.62
2021-06-24 22:00:00,17.7,0.0,-0.0,0.0,1.52
2021-06-24 23:00:00,16.27,0.0,-0.0,0.0,1.79
2021-06-25 00:00:00,15.56,0.0,-0.0,0.0,1.86
2021-06-25 01:00:00,14.77,0.0,-0.0,0.0,1.72
